2024-05-15 12:10:48,https://www.vilarica.com.br/comprar/pronto/apartamento-centro-sao-leopoldo-rs/VR2333, Boulevard Saint Honore,"R$636.000,00",screenshots/anuncio_1.png
2024-05-15 12:10:48,https://www.vilarica.com.br/comprar/pronto/apartamento-centro-sao-leopoldo-rs/VR2983, Edifício Barcelona,"R$365.000,00",screenshots/anuncio_2.png
2024-05-15 12:10:48,https://www.vilarica.com.br/comprar/pronto/casa-sao-jose-sao-leopoldo-rs/VR3335, São Leopoldo,"R$1.600.000,00",screenshots/anuncio_3.png
2024-05-15 12:10:48,https://www.vilarica.com.br/comprar/pronto/casa-rio-dos-sinos-sao-leopoldo-rs/VR3699, São Leopoldo,"R$617.000,00",screenshots/anuncio_4.png
2024-05-15 12:10:48,https://www.vilarica.com.br/comprar/pronto/apartamento-centro-sao-leopoldo-rs/VR3931, Spazio,"R$189.000,00",screenshots/anuncio_5.png
2024-05-15 12:10:48,https://www.vilarica.com.br/comprar/pronto/apartamento-centro-sao-leopoldo-rs/VR3967, Edificio Residencial Camila,"R$298.000,00",screenshots/anuncio_6.png
2024-05-15 12:10:49,https://www.vilarica.com.br/comprar/pronto/cobertura-centro-sao-leopoldo-rs/VR3969, Sevilha,"R$1.350.000,00",screenshots/anuncio_7.png
2024-05-15 12:10:49,https://www.vilarica.com.br/comprar/pronto/casa-jardim-america-sao-leopoldo-rs/VR3983, São Leopoldo,"R$1.630.000,00",screenshots/anuncio_8.png
2024-05-15 12:10:49,https://www.vilarica.com.br/comprar/pronto/casa-morro-do-espelho-sao-leopoldo-rs/VR4017, São Leopoldo,"R$1.229.000,00",screenshots/anuncio_9.png
2024-05-15 12:10:49,https://www.vilarica.com.br/comprar/pronto/casa-cristo-rei-sao-leopoldo-rs/VR4020, São Leopoldo,"R$620.000,00",screenshots/anuncio_10.png
2024-05-15 12:10:49,https://www.vilarica.com.br/comprar/pronto/apartamento-jardim-america-sao-leopoldo-rs/VR4081, Edifício Residencial Nilo Uebel 1,"R$480.000,00",screenshots/anuncio_11.png
2024-05-15 12:10:49,https://www.vilarica.com.br/comprar/pronto/apartamento-centro-sao-leopoldo-rs/VR4161, Edifício Firenze,"R$950.000,00",screenshots/anuncio_12.png
2024-05-15 12:10:49,https://www.vilarica.com.br/comprar/pronto/apartamento-centro-sao-leopoldo-rs/VR4163, Condomínio Residencial Hacer,"R$610.000,00",screenshots/anuncio_13.png
2024-05-15 12:10:50,https://www.vilarica.com.br/comprar/pronto/apartamento-centro-sao-leopoldo-rs/VR4166, Edifício Residencial Alphaville,"R$106.000,00",screenshots/anuncio_14.png
2024-05-15 12:10:50,https://www.vilarica.com.br/comprar/pronto/terreno-cristo-rei-sao-leopoldo-rs/VR4355, São Leopoldo,"R$457.447,00",screenshots/anuncio_15.png
2024-05-15 12:10:50,https://www.vilarica.com.br/comprar/pronto/apartamento-centro-sao-leopoldo-rs/VR4423, Lidia Ghizzo Correa,"R$139.900,00",screenshots/anuncio_16.png
2024-05-15 12:10:50,https://www.vilarica.com.br/comprar/pronto/salas-conjuntos-centro-sao-leopoldo-rs/VR4461, Edifício Integral - Centro de Profissionais,"R$300.000,00",screenshots/anuncio_17.png
2024-05-15 12:10:50,https://www.vilarica.com.br/comprar/pronto/pavilhao-scharlau-sao-leopoldo-rs/VR4471, São Leopoldo,"R$22.500.000,00",screenshots/anuncio_18.png
Data,URL,Local,Preço,Screenshot
2024-05-22 12:01:45,https://www.vilarica.com.br/comprar/pronto/apartamento-centro-sao-leopoldo-rs/VR2333,Boulevard Saint Honore,"R$636.000,00",screenshots/anuncio_1.png
2024-05-22 12:01:45,https://www.vilarica.com.br/comprar/pronto/apartamento-centro-sao-leopoldo-rs/VR2983,Edifício Barcelona,"R$365.000,00",screenshots/anuncio_2.png
2024-05-22 12:01:45,https://www.vilarica.com.br/comprar/pronto/casa-sao-jose-sao-leopoldo-rs/VR3335,São Leopoldo,"R$1.600.000,00",screenshots/anuncio_3.png
2024-05-22 12:01:45,https://www.vilarica.com.br/comprar/pronto/casa-rio-dos-sinos-sao-leopoldo-rs/VR3699,São Leopoldo,"R$617.000,00",screenshots/anuncio_4.png
2024-05-22 12:01:45,https://www.vilarica.com.br/comprar/pronto/apartamento-centro-sao-leopoldo-rs/VR3931,Spazio,"R$189.000,00",screenshots/anuncio_5.png
2024-05-22 12:01:45,https://www.vilarica.com.br/comprar/pronto/apartamento-centro-sao-leopoldo-rs/VR3967,Edificio Residencial Camila,"R$298.000,00",screenshots/anuncio_6.png
2024-05-22 12:01:45,https://www.vilarica.com.br/comprar/pronto/cobertura-centro-sao-leopoldo-rs/VR3969,Sevilha,"R$1.350.000,00",screenshots/anuncio_7.png
2024-05-22 12:01:45,https://www.vilarica.com.br/comprar/pronto/casa-jardim-america-sao-leopoldo-rs/VR3983,São Leopoldo,"R$1.630.000,00",screenshots/anuncio_8.png
2024-05-22 12:01:45,https://www.vilarica.com.br/comprar/pronto/casa-morro-do-espelho-sao-leopoldo-rs/VR4017,São Leopoldo,"R$1.229.000,00",screenshots/anuncio_9.png
2024-05-22 12:01:46,https://www.vilarica.com.br/comprar/pronto/casa-cristo-rei-sao-leopoldo-rs/VR4020,São Leopoldo,"R$620.000,00",screenshots/anuncio_10.png
2024-05-22 12:01:46,https://www.vilarica.com.br/comprar/pronto/apartamento-centro-sao-leopoldo-rs/VR4161,Edifício Firenze,"R$950.000,00",screenshots/anuncio_11.png
2024-05-22 12:01:46,https://www.vilarica.com.br/comprar/pronto/apartamento-centro-sao-leopoldo-rs/VR4163,Condomínio Residencial Hacer,"R$610.000,00",screenshots/anuncio_12.png
2024-05-22 12:01:46,https://www.vilarica.com.br/comprar/pronto/apartamento-centro-sao-leopoldo-rs/VR4166,Edifício Residencial Alphaville,"R$106.000,00",screenshots/anuncio_13.png
2024-05-22 12:01:46,https://www.vilarica.com.br/comprar/pronto/terreno-cristo-rei-sao-leopoldo-rs/VR4355,São Leopoldo,"R$457.447,00",screenshots/anuncio_14.png
2024-05-22 12:01:46,https://www.vilarica.com.br/comprar/pronto/apartamento-centro-sao-leopoldo-rs/VR4423,Lidia Ghizzo Correa,"R$139.900,00",screenshots/anuncio_15.png
2024-05-22 12:01:46,https://www.vilarica.com.br/comprar/pronto/salas-conjuntos-centro-sao-leopoldo-rs/VR4461,Edifício Integral - Centro de Profissionais,"R$300.000,00",screenshots/anuncio_16.png
2024-05-22 12:01:46,https://www.vilarica.com.br/comprar/pronto/pavilhao-scharlau-sao-leopoldo-rs/VR4471,São Leopoldo,"R$22.500.000,00",screenshots/anuncio_17.png
2024-05-22 12:01:47,https://www.vilarica.com.br/comprar/pronto/apartamento-centro-sao-leopoldo-rs/VR4520,Jardim Saint Dennis,"R$237.400,00",screenshots/anuncio_18.png
Data,URL,Local,Preço,Screenshot
2024-05-22 12:37:15,https://www.vivareal.com.br/imovel/casa-3-quartos-centro-bairros-sao-leopoldo-64m2-venda-RS549000-id-2714635443/,"Rua Conceição - Centro, São Leopoldo - RS",R$ 549.000,screenshots/anuncio_1.png
2024-05-22 12:37:15,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheiro-bairros-sao-leopoldo-com-garagem-63m2-venda-RS249850-id-2715904307/,"Avenida Feitoria, 100 - Pinheiro, São Leopoldo - RS",R$ 249.850,screenshots/anuncio_2.png
2024-05-22 12:37:16,https://www.vivareal.com.br/imovel/sobrado-3-quartos-fazenda-sao-borja-bairros-sao-leopoldo-com-garagem-210m2-venda-RS531760-id-2715905459/,"Rua Rudi Walter Gernhardt, 100 - Fazenda São Borja, São Leopoldo - RS",R$ 531.760,screenshots/anuncio_3.png
2024-05-22 12:37:16,https://www.vivareal.com.br/imovel/casa-3-quartos-scharlau-bairros-sao-leopoldo-com-garagem-162m2-venda-RS360000-id-2715825507/,"Rua Alexandrina Rubio Roso, 205 - Scharlau, São Leopoldo - RS",R$ 360.000,screenshots/anuncio_4.png
2024-05-22 12:37:16,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santo-andre-bairros-sao-leopoldo-com-garagem-61m2-venda-RS200000-id-2715654808/,"Rua Coronel Bordini - Santo André, São Leopoldo - RS",R$ 200.000,screenshots/anuncio_5.png
2024-05-22 12:37:16,https://www.vivareal.com.br/imovel/casa-2-quartos-feitoria-bairros-sao-leopoldo-com-garagem-114m2-venda-RS294030-id-2715911772/,"Avenida Integração, 100 - Feitoria, São Leopoldo - RS",R$ 294.030,screenshots/anuncio_6.png
2024-05-22 12:37:16,https://www.vivareal.com.br/imovel/casa-3-quartos-santos-dumont-bairros-sao-leopoldo-com-garagem-240m2-venda-RS479790-id-2715918066/,"Rua Dona Emília, 87 - Santos Dumont, São Leopoldo - RS",R$ 479.790,screenshots/anuncio_7.png
2024-05-22 12:37:17,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheiro-bairros-sao-leopoldo-com-garagem-63m2-venda-RS229250-id-2715907570/,"Avenida Feitoria, 100 - Pinheiro, São Leopoldo - RS",R$ 229.250,screenshots/anuncio_8.png
2024-05-22 12:37:17,https://www.vivareal.com.br/imovel/casa-4-quartos-duque-de-caxias-bairros-sao-leopoldo-com-garagem-200m2-venda-RS449810-id-2715920319/,"Rua João Klauck, 24 - Duque de Caxias, São Leopoldo - RS",R$ 449.810,screenshots/anuncio_9.png
2024-05-22 12:37:17,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-sao-leopoldo-com-garagem-69m2-venda-RS529390-id-2715964435/,"Rua São Francisco, 100 - Centro, São Leopoldo - RS",R$ 529.390,screenshots/anuncio_10.png
2024-05-22 12:37:17,https://www.vivareal.com.br/imovel/sala-comercial-centro-bairros-sao-leopoldo-21m2-venda-RS140000-id-2622931188/,"Rua Saldanha da Gama, 827 - Centro, São Leopoldo - RS",R$ 140.000,screenshots/anuncio_11.png
2024-05-22 12:37:17,https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-america-bairros-sao-leopoldo-com-garagem-124m2-venda-RS477000-id-2715893194/,"Rua João Deckmann, 134 - Jardim América, São Leopoldo - RS",R$ 477.000,screenshots/anuncio_12.png
2024-05-22 12:37:18,https://www.vivareal.com.br/imovel/apartamento-2-quartos-sao-joao-batista-bairros-sao-leopoldo-39m2-venda-RS85200-id-2716062520/,"Rua Acapulco, 294 - São João Batista, São Leopoldo - RS",R$ 85.200,screenshots/anuncio_13.png
2024-05-22 12:37:18,https://www.vivareal.com.br/imovel/apartamento-3-quartos-pinheiro-bairros-sao-leopoldo-com-garagem-72m2-venda-RS413150-id-2715915189/,"Avenida Feitoria, 1610 - Pinheiro, São Leopoldo - RS",R$ 413.150,screenshots/anuncio_14.png
2024-05-22 12:37:18,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-bairros-sao-leopoldo-com-garagem-48m2-venda-RS190000-id-2708681449/,"Avenida São Borja, 787 - Jardim América, São Leopoldo - RS",R$ 190.000,screenshots/anuncio_15.png
2024-05-22 12:37:18,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-sao-leopoldo-com-garagem-81m2-venda-RS614110-id-2716103270/,"Rua Ernesto Muzell, 100 - Centro, São Leopoldo - RS",R$ 614.110,screenshots/anuncio_16.png
2024-05-22 12:37:19,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santos-dumont-bairros-sao-leopoldo-com-garagem-41m2-venda-RS170000-id-2715812557/,"Rua Ricardo João Merker - Santos Dumont, São Leopoldo - RS",R$ 170.000,screenshots/anuncio_17.png
2024-05-22 12:37:19,https://www.vivareal.com.br/imovel/casa-2-quartos-duque-de-caxias-bairros-sao-leopoldo-com-garagem-123m2-venda-RS214740-id-2715968416/,"Rua Manoel de Abreu, 100 - Duque de Caxias, São Leopoldo - RS",R$ 214.740,screenshots/anuncio_18.png
2024-05-22 12:37:19,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-branco-bairros-sao-leopoldo-49m2-venda-RS175750-id-2575722451/,"Rua Germano Panitz - Rio Branco, São Leopoldo - RS",R$ 175.750,screenshots/anuncio_19.png
2024-05-22 12:37:19,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-sao-leopoldo-com-garagem-78m2-venda-RS639050-id-2715908303/,"Rua Flores da Cunha, 100 - Centro, São Leopoldo - RS",R$ 639.050,screenshots/anuncio_20.png
2024-05-22 12:37:20,https://www.vivareal.com.br/imovel/lote-terreno-rio-dos-sinos-bairros-sao-leopoldo-218m2-venda-RS132180-id-2715961687/,"Avenida Mauá, 100 - Rio dos Sinos, São Leopoldo - RS",R$ 132.180,screenshots/anuncio_21.png
2024-05-22 12:37:20,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-sao-leopoldo-com-garagem-78m2-venda-RS270000-id-2715898397/,"Rua Osvaldo Aranha, 313 - Centro, São Leopoldo - RS",R$ 270.000,screenshots/anuncio_22.png
2024-05-22 12:37:20,https://www.vivareal.com.br/imovel/apartamento-2-quartos-sao-miguel-bairros-sao-leopoldo-com-garagem-42m2-venda-RS154380-id-2715969371/,"Avenida Thomaz Edison, 100 - São Miguel, São Leopoldo - RS",R$ 154.380,screenshots/anuncio_23.png
2024-05-22 12:37:20,https://www.vivareal.com.br/imovel/casa-3-quartos-morro-do-espelho-bairros-sao-leopoldo-com-garagem-230m2-venda-RS743560-id-2715902534/,"Avenida Wilhelm Rotermund, 100 - Morro do Espelho, São Leopoldo - RS",R$ 743.560,screenshots/anuncio_24.png
2024-05-22 12:37:20,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santos-dumont-bairros-sao-leopoldo-com-garagem-44m2-venda-RS154400-id-2715902765/,"Rua Ricardo João Merker, 100 - Santos Dumont, São Leopoldo - RS",R$ 154.400,screenshots/anuncio_25.png
2024-05-22 12:37:21,https://www.vivareal.com.br/imovel/ponto-comercial-centro-bairros-sao-leopoldo-149m2-venda-RS320000-id-2508669065/,"Rua Primeiro de Março - Centro, São Leopoldo - RS",R$ 320.000,screenshots/anuncio_26.png
2024-05-22 12:37:21,https://www.vivareal.com.br/imovel/lote-terreno-campestre-bairros-sao-leopoldo-2500m2-venda-RS649620-id-2715858614/,"Rua João Santana, 100 - Campestre, São Leopoldo - RS",R$ 649.620,screenshots/anuncio_27.png
2024-05-22 12:37:21,https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-america-bairros-sao-leopoldo-com-garagem-236m2-venda-RS782000-id-2715825809/,"Rua Pastor H. Dohms, 300 - Jardim América, São Leopoldo - RS",R$ 782.000,screenshots/anuncio_28.png
2024-05-22 12:37:21,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-sao-leopoldo-63m2-venda-RS310000-id-2715827907/,"Rua Brasil, 130 - Centro, São Leopoldo - RS",R$ 310.000,screenshots/anuncio_29.png
2024-05-22 12:37:22,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-sao-leopoldo-com-garagem-71m2-venda-RS349450-id-2715965254/,"Avenida João Corrêa, 100 - Centro, São Leopoldo - RS",R$ 349.450,screenshots/anuncio_30.png
2024-05-22 12:37:22,https://www.vivareal.com.br/imovel/sala-comercial-centro-bairros-sao-leopoldo-45m2-venda-RS145000-id-2701173961/,"Centro, São Leopoldo - RS",R$ 145.000,screenshots/anuncio_31.png
2024-05-22 12:37:22,https://www.vivareal.com.br/imovel/lote-terreno-jardim-america-bairros-sao-leopoldo-496m2-venda-RS689000-id-2643044493/,"Rua Alberto Zimmermann - Jardim América, São Leopoldo - RS",R$ 689.000,screenshots/anuncio_32.png
2024-05-22 12:37:22,https://www.vivareal.com.br/imovel/casa-3-quartos-campina-bairros-sao-leopoldo-com-garagem-310m2-venda-RS550000-id-2706978065/,"Rua Marau - Campina, São Leopoldo - RS",R$ 550.000,screenshots/anuncio_33.png
2024-05-22 12:37:22,https://www.vivareal.com.br/imovel/casa-3-quartos-arroio-da-manteiga-bairros-sao-leopoldo-com-garagem-70m2-venda-RS320000-id-2715652594/,"Rua Sete - Arroio da Manteiga, São Leopoldo - RS",R$ 320.000,screenshots/anuncio_34.png
2024-05-22 12:37:23,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-sao-leopoldo-50m2-venda-RS175000-id-2663177855/,"Rua São Paulo - Centro, São Leopoldo - RS",R$ 175.000,screenshots/anuncio_35.png
2024-05-22 12:37:23,https://www.vivareal.com.br/imovel/apartamento-2-quartos-rio-branco-bairros-sao-leopoldo-com-garagem-52m2-venda-RS219180-id-2715912110/,"Avenida Doutor Mário Sperb, 100 - Rio Branco, São Leopoldo - RS",R$ 219.180,screenshots/anuncio_36.png
